9.5487 	DATA 	Keypress: lshift
12.8738 	EXP 	Created ExpInstruc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ExpInstruc', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.8784 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.8984 	EXP 	Created expImg = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='expImg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
12.9004 	EXP 	Created expFeedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='expFeedback', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.9133 	EXP 	Created goodbye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.9227 	EXP 	Instruction: autoDraw = True
13.4577 	EXP 	Imported demo.xlsx as conditions, 19 conditions, 2 params
13.6374 	EXP 	Created sequence: random, trialTypes=19, nReps=9999, seed=None
13.6802 	EXP 	New trial (rep=0, index=0): {'stimuli': 'images/demo (4).png', 'demo_face': 'y'}
13.7403 	EXP 	Instruction: autoDraw = False
13.7403 	EXP 	demoImage: image = 'images/demo (4).png'
13.7403 	EXP 	startDemo: autoDraw = True
13.7432 	DATA 	Keypress: y
14.4579 	EXP 	demoInstruction: autoDraw = True
14.7411 	EXP 	startDemo: autoDraw = False
15.4578 	EXP 	demoInstruction: autoDraw = False
15.4578 	EXP 	demoFixation: autoDraw = True
15.9579 	EXP 	demoFixation: autoDraw = False
15.9579 	EXP 	demoImage: autoDraw = True
16.5412 	EXP 	startDemo: autoDraw = False
16.5412 	EXP 	demoInstruction: autoDraw = False
16.5412 	EXP 	demoFixation: autoDraw = False
16.5412 	EXP 	demoImage: autoDraw = False
16.5412 	EXP 	Feedback: height = 0.05
16.5412 	EXP 	Feedback: height = 0.05
16.5412 	EXP 	Feedback: height = 0.05
16.5412 	EXP 	Feedback: text = 'Correct'
16.5412 	EXP 	Feedback: autoDraw = True
16.5435 	DATA 	Keypress: y
17.5412 	EXP 	Feedback: autoDraw = False
17.5412 	EXP 	demoLoop: autoDraw = True
18.0387 	EXP 	Feedback: autoDraw = False
18.0387 	EXP 	demoLoop: autoDraw = False
18.0387 	EXP 	ExpInstruc: autoDraw = True
18.0430 	DATA 	Keypress: y
19.0037 	EXP 	Imported pareidolia.xlsx as conditions, 44 conditions, 2 params
19.0059 	EXP 	Created sequence: random, trialTypes=44, nReps=44, seed=None
19.0068 	EXP 	New trial (rep=0, index=0): {'stimuli_images': 'images/F - Bag.jpg', 'face': 'y'}
19.0497 	EXP 	ExpInstruc: autoDraw = False
19.0497 	EXP 	expImg: image = 'images/F - Bag.jpg'
19.0497 	EXP 	fixation: autoDraw = True
19.0518 	DATA 	Keypress: y
19.5131 	EXP 	expImg: autoDraw = True
19.5588 	EXP 	fixation: autoDraw = False
22.5241 	EXP 	fixation: autoDraw = False
22.5241 	EXP 	expImg: autoDraw = False
22.5241 	EXP 	expFeedback: height = 0.05
22.5241 	EXP 	expFeedback: height = 0.05
22.5241 	EXP 	expFeedback: height = 0.05
22.5241 	EXP 	expFeedback: text = 'Wrong'
22.5241 	EXP 	expFeedback: autoDraw = True
23.5091 	EXP 	New trial (rep=0, index=1): {'stimuli_images': 'images/NF - House.jpg', 'face': 'n'}
23.5435 	EXP 	expFeedback: autoDraw = False
23.5435 	EXP 	expImg: image = 'images/NF - House.jpg'
23.5435 	EXP 	fixation: autoDraw = True
24.0080 	EXP 	expImg: autoDraw = True
24.0581 	EXP 	fixation: autoDraw = False
27.0080 	EXP 	expImg: autoDraw = False
27.0080 	EXP 	fixation: autoDraw = False
27.0080 	EXP 	expImg: autoDraw = False
27.0080 	EXP 	expFeedback: text = 'Wrong'
27.0080 	EXP 	expFeedback: autoDraw = True
27.9926 	EXP 	New trial (rep=0, index=2): {'stimuli_images': 'images/F - Chilli.png', 'face': 'y'}
28.0346 	EXP 	expFeedback: autoDraw = False
28.0346 	EXP 	expFeedback: autoDraw = False
28.0346 	EXP 	expImg: image = 'images/F - Chilli.png'
28.0346 	EXP 	fixation: autoDraw = True
28.5083 	EXP 	expImg: autoDraw = True
28.5411 	EXP 	fixation: autoDraw = False
31.5078 	EXP 	expImg: autoDraw = False
31.5078 	EXP 	fixation: autoDraw = False
31.5078 	EXP 	expImg: autoDraw = False
31.5078 	EXP 	expFeedback: text = 'Wrong'
31.5078 	EXP 	expFeedback: autoDraw = True
32.4924 	EXP 	New trial (rep=0, index=3): {'stimuli_images': 'images/AF - Knight.png', 'face': 'y'}
32.5473 	EXP 	expFeedback: autoDraw = False
32.5473 	EXP 	expFeedback: autoDraw = False
32.5473 	EXP 	expImg: image = 'images/AF - Knight.png'
32.5473 	EXP 	fixation: autoDraw = True
33.0081 	EXP 	expImg: autoDraw = True
33.0590 	EXP 	fixation: autoDraw = False
36.0078 	EXP 	expImg: autoDraw = False
36.0078 	EXP 	fixation: autoDraw = False
36.0078 	EXP 	expImg: autoDraw = False
36.0078 	EXP 	expFeedback: text = 'Wrong'
36.0078 	EXP 	expFeedback: autoDraw = True
36.9927 	EXP 	New trial (rep=0, index=4): {'stimuli_images': 'images/NF - Elec-Plug.jpg', 'face': 'n'}
37.0277 	EXP 	expFeedback: autoDraw = False
37.0277 	EXP 	expFeedback: autoDraw = False
37.0277 	EXP 	expImg: image = 'images/NF - Elec-Plug.jpg'
37.0277 	EXP 	fixation: autoDraw = True
37.5082 	EXP 	expImg: autoDraw = True
37.5421 	EXP 	fixation: autoDraw = False
40.5084 	EXP 	expImg: autoDraw = False
40.5084 	EXP 	fixation: autoDraw = False
40.5084 	EXP 	expImg: autoDraw = False
40.5084 	EXP 	expFeedback: text = 'Wrong'
40.5084 	EXP 	expFeedback: autoDraw = True
41.4926 	EXP 	New trial (rep=0, index=5): {'stimuli_images': 'images/ANF - knight.png', 'face': 'n'}
41.5446 	EXP 	expFeedback: autoDraw = False
41.5446 	EXP 	expFeedback: autoDraw = False
41.5446 	EXP 	expImg: image = 'images/ANF - knight.png'
41.5446 	EXP 	fixation: autoDraw = True
41.9922 	EXP 	expImg: autoDraw = True
42.0599 	EXP 	fixation: autoDraw = False
44.9921 	EXP 	expImg: autoDraw = False
44.9921 	EXP 	fixation: autoDraw = False
44.9921 	EXP 	expImg: autoDraw = False
44.9921 	EXP 	expFeedback: text = 'Wrong'
44.9921 	EXP 	expFeedback: autoDraw = True
45.9760 	EXP 	New trial (rep=0, index=6): {'stimuli_images': 'images/AF - Panda.jpg', 'face': 'y'}
46.0230 	EXP 	expFeedback: autoDraw = False
46.0230 	EXP 	expFeedback: autoDraw = False
46.0230 	EXP 	expImg: image = 'images/AF - Panda.jpg'
46.0230 	EXP 	fixation: autoDraw = True
46.4916 	EXP 	expImg: autoDraw = True
46.5251 	EXP 	fixation: autoDraw = False
49.4916 	EXP 	expImg: autoDraw = False
49.4916 	EXP 	fixation: autoDraw = False
49.4916 	EXP 	expImg: autoDraw = False
49.4916 	EXP 	expFeedback: text = 'Wrong'
49.4916 	EXP 	expFeedback: autoDraw = True
50.4757 	EXP 	New trial (rep=0, index=7): {'stimuli_images': 'images/AF - Duck.png', 'face': 'y'}
50.5156 	EXP 	expFeedback: autoDraw = False
50.5156 	EXP 	expFeedback: autoDraw = False
50.5156 	EXP 	expImg: image = 'images/AF - Duck.png'
50.5156 	EXP 	fixation: autoDraw = True
50.9921 	EXP 	expImg: autoDraw = True
51.0250 	EXP 	fixation: autoDraw = False
53.9913 	EXP 	expImg: autoDraw = False
53.9913 	EXP 	fixation: autoDraw = False
53.9913 	EXP 	expImg: autoDraw = False
53.9913 	EXP 	expFeedback: text = 'Wrong'
53.9913 	EXP 	expFeedback: autoDraw = True
54.9763 	EXP 	New trial (rep=0, index=8): {'stimuli_images': 'images/NF - Tree.jpg', 'face': 'n'}
55.0198 	EXP 	expFeedback: autoDraw = False
55.0198 	EXP 	expFeedback: autoDraw = False
55.0198 	EXP 	expImg: image = 'images/NF - Tree.jpg'
55.0198 	EXP 	fixation: autoDraw = True
55.4916 	EXP 	expImg: autoDraw = True
55.5251 	EXP 	fixation: autoDraw = False
58.4923 	EXP 	expImg: autoDraw = False
58.4923 	EXP 	fixation: autoDraw = False
58.4923 	EXP 	expImg: autoDraw = False
58.4923 	EXP 	expFeedback: text = 'Wrong'
58.4923 	EXP 	expFeedback: autoDraw = True
59.4760 	EXP 	New trial (rep=0, index=9): {'stimuli_images': 'images/NF - Bag.jpg', 'face': 'n'}
59.5066 	EXP 	expFeedback: autoDraw = False
59.5066 	EXP 	expFeedback: autoDraw = False
59.5066 	EXP 	expImg: image = 'images/NF - Bag.jpg'
59.5066 	EXP 	fixation: autoDraw = True
59.9919 	EXP 	expImg: autoDraw = True
60.0076 	EXP 	fixation: autoDraw = False
62.9913 	EXP 	expImg: autoDraw = False
62.9913 	EXP 	fixation: autoDraw = False
62.9913 	EXP 	expImg: autoDraw = False
62.9913 	EXP 	expFeedback: text = 'Wrong'
63.0077 	EXP 	expFeedback: autoDraw = True
63.9931 	EXP 	New trial (rep=0, index=10): {'stimuli_images': 'images/AF - Otter.jpg', 'face': 'y'}
64.0430 	EXP 	expFeedback: autoDraw = False
64.0430 	EXP 	expFeedback: autoDraw = False
64.0430 	EXP 	expImg: image = 'images/AF - Otter.jpg'
64.0430 	EXP 	fixation: autoDraw = True
64.4921 	EXP 	expImg: autoDraw = True
64.5420 	EXP 	fixation: autoDraw = False
67.4915 	EXP 	expImg: autoDraw = False
67.4915 	EXP 	fixation: autoDraw = False
67.4915 	EXP 	expImg: autoDraw = False
67.4915 	EXP 	expFeedback: text = 'Wrong'
67.4915 	EXP 	expFeedback: autoDraw = True
68.4774 	EXP 	New trial (rep=0, index=11): {'stimuli_images': 'images/NF - Bag 2.jpg', 'face': 'n'}
68.5064 	EXP 	expFeedback: autoDraw = False
68.5064 	EXP 	expFeedback: autoDraw = False
68.5064 	EXP 	expImg: image = 'images/NF - Bag 2.jpg'
68.5064 	EXP 	fixation: autoDraw = True
68.9983 	EXP 	expImg: autoDraw = True
69.0143 	EXP 	fixation: autoDraw = False
72.0089 	EXP 	expImg: autoDraw = False
72.0089 	EXP 	fixation: autoDraw = False
72.0089 	EXP 	expImg: autoDraw = False
72.0089 	EXP 	expFeedback: text = 'Wrong'
72.0089 	EXP 	expFeedback: autoDraw = True
72.9936 	EXP 	New trial (rep=0, index=12): {'stimuli_images': 'images/AF - girl 1.png', 'face': 'y'}
73.0344 	EXP 	expFeedback: autoDraw = False
73.0344 	EXP 	expFeedback: autoDraw = False
73.0344 	EXP 	expImg: image = 'images/AF - girl 1.png'
73.0344 	EXP 	fixation: autoDraw = True
73.5084 	EXP 	expImg: autoDraw = True
73.5414 	EXP 	fixation: autoDraw = False
76.5080 	EXP 	expImg: autoDraw = False
76.5080 	EXP 	fixation: autoDraw = False
76.5080 	EXP 	expImg: autoDraw = False
76.5080 	EXP 	expFeedback: text = 'Wrong'
76.5080 	EXP 	expFeedback: autoDraw = True
77.4932 	EXP 	New trial (rep=0, index=13): {'stimuli_images': 'images/ANF - Otter.jpg', 'face': 'n'}
77.5227 	EXP 	expFeedback: autoDraw = False
77.5227 	EXP 	expFeedback: autoDraw = False
77.5227 	EXP 	expImg: image = 'images/ANF - Otter.jpg'
77.5227 	EXP 	fixation: autoDraw = True
77.9922 	EXP 	expImg: autoDraw = True
78.0250 	EXP 	fixation: autoDraw = False
80.9917 	EXP 	expImg: autoDraw = False
80.9917 	EXP 	fixation: autoDraw = False
80.9917 	EXP 	expImg: autoDraw = False
80.9917 	EXP 	expFeedback: text = 'Wrong'
80.9917 	EXP 	expFeedback: autoDraw = True
81.9767 	EXP 	New trial (rep=0, index=14): {'stimuli_images': 'images/AF - Fox.jpg', 'face': 'y'}
82.0077 	EXP 	expFeedback: autoDraw = False
82.0077 	EXP 	expFeedback: autoDraw = False
82.0077 	EXP 	expImg: image = 'images/AF - Fox.jpg'
82.0077 	EXP 	fixation: autoDraw = True
82.4919 	EXP 	expImg: autoDraw = True
82.5085 	EXP 	fixation: autoDraw = False
85.4920 	EXP 	expImg: autoDraw = False
85.4920 	EXP 	fixation: autoDraw = False
85.4920 	EXP 	expImg: autoDraw = False
85.4920 	EXP 	expFeedback: text = 'Wrong'
85.4920 	EXP 	expFeedback: autoDraw = True
86.4762 	EXP 	New trial (rep=0, index=15): {'stimuli_images': 'images/ANF - Cat.jpg', 'face': 'n'}
86.5091 	EXP 	expFeedback: autoDraw = False
86.5091 	EXP 	expFeedback: autoDraw = False
86.5091 	EXP 	expImg: image = 'images/ANF - Cat.jpg'
86.5091 	EXP 	fixation: autoDraw = True
86.9924 	EXP 	expImg: autoDraw = True
87.0085 	EXP 	fixation: autoDraw = False
89.9917 	EXP 	expImg: autoDraw = False
89.9917 	EXP 	fixation: autoDraw = False
89.9917 	EXP 	expImg: autoDraw = False
89.9917 	EXP 	expFeedback: text = 'Wrong'
89.9917 	EXP 	expFeedback: autoDraw = True
90.9761 	EXP 	New trial (rep=0, index=16): {'stimuli_images': 'images/ANF- Dance.png', 'face': 'n'}
91.0358 	EXP 	expFeedback: autoDraw = False
91.0358 	EXP 	expFeedback: autoDraw = False
91.0358 	EXP 	expImg: image = 'images/ANF- Dance.png'
91.0358 	EXP 	fixation: autoDraw = True
91.4924 	EXP 	expImg: autoDraw = True
91.5423 	EXP 	fixation: autoDraw = False
94.4919 	EXP 	expImg: autoDraw = False
94.4919 	EXP 	fixation: autoDraw = False
94.4919 	EXP 	expImg: autoDraw = False
94.4919 	EXP 	expFeedback: text = 'Wrong'
94.4919 	EXP 	expFeedback: autoDraw = True
95.4758 	EXP 	New trial (rep=0, index=17): {'stimuli_images': 'images/ANF - girl 1.png', 'face': 'n'}
95.5064 	EXP 	expFeedback: autoDraw = False
95.5064 	EXP 	expFeedback: autoDraw = False
95.5064 	EXP 	expImg: image = 'images/ANF - girl 1.png'
95.5064 	EXP 	fixation: autoDraw = True
95.9919 	EXP 	expImg: autoDraw = True
96.0086 	EXP 	fixation: autoDraw = False
98.9915 	EXP 	expImg: autoDraw = False
98.9915 	EXP 	fixation: autoDraw = False
98.9915 	EXP 	expImg: autoDraw = False
98.9915 	EXP 	expFeedback: text = 'Wrong'
98.9915 	EXP 	expFeedback: autoDraw = True
99.9766 	EXP 	New trial (rep=0, index=18): {'stimuli_images': 'images/ANF - Aquamarine.png', 'face': 'n'}
100.1827 	EXP 	expFeedback: autoDraw = False
100.1827 	EXP 	expFeedback: autoDraw = False
100.1827 	EXP 	expImg: image = 'images/ANF - Aquamarine.png'
100.1827 	EXP 	fixation: autoDraw = True
100.4921 	EXP 	expImg: autoDraw = True
100.6930 	EXP 	fixation: autoDraw = False
103.4923 	EXP 	expImg: autoDraw = False
103.4923 	EXP 	fixation: autoDraw = False
103.4923 	EXP 	expImg: autoDraw = False
103.4923 	EXP 	expFeedback: text = 'Wrong'
103.4923 	EXP 	expFeedback: autoDraw = True
104.4771 	EXP 	New trial (rep=0, index=19): {'stimuli_images': 'images/AF - Cat.jpg', 'face': 'y'}
104.5082 	EXP 	expFeedback: autoDraw = False
104.5082 	EXP 	expFeedback: autoDraw = False
104.5082 	EXP 	expImg: image = 'images/AF - Cat.jpg'
104.5082 	EXP 	fixation: autoDraw = True
104.9921 	EXP 	expImg: autoDraw = True
105.0084 	EXP 	fixation: autoDraw = False
107.9918 	EXP 	expImg: autoDraw = False
107.9918 	EXP 	fixation: autoDraw = False
107.9918 	EXP 	expImg: autoDraw = False
107.9918 	EXP 	expFeedback: text = 'Wrong'
107.9918 	EXP 	expFeedback: autoDraw = True
108.9769 	EXP 	New trial (rep=0, index=20): {'stimuli_images': 'images/AF - Aquamarine.png', 'face': 'y'}
109.1630 	EXP 	expFeedback: autoDraw = False
109.1630 	EXP 	expFeedback: autoDraw = False
109.1630 	EXP 	expImg: image = 'images/AF - Aquamarine.png'
109.1630 	EXP 	fixation: autoDraw = True
109.4926 	EXP 	expImg: autoDraw = True
109.6759 	EXP 	fixation: autoDraw = False
112.4918 	EXP 	expImg: autoDraw = False
112.4918 	EXP 	fixation: autoDraw = False
112.4918 	EXP 	expImg: autoDraw = False
112.4918 	EXP 	expFeedback: text = 'Wrong'
112.4918 	EXP 	expFeedback: autoDraw = True
113.4769 	EXP 	New trial (rep=0, index=21): {'stimuli_images': 'images/ANF - Fox.jpg', 'face': 'n'}
113.5069 	EXP 	expFeedback: autoDraw = False
113.5069 	EXP 	expFeedback: autoDraw = False
113.5069 	EXP 	expImg: image = 'images/ANF - Fox.jpg'
113.5069 	EXP 	fixation: autoDraw = True
113.9919 	EXP 	expImg: autoDraw = True
114.0087 	EXP 	fixation: autoDraw = False
116.9920 	EXP 	expImg: autoDraw = False
116.9920 	EXP 	fixation: autoDraw = False
116.9920 	EXP 	expImg: autoDraw = False
116.9920 	EXP 	expFeedback: text = 'Wrong'
116.9920 	EXP 	expFeedback: autoDraw = True
117.9761 	EXP 	New trial (rep=0, index=22): {'stimuli_images': 'images/NF - Tiang.jpg', 'face': 'n'}
118.0070 	EXP 	expFeedback: autoDraw = False
118.0070 	EXP 	expFeedback: autoDraw = False
118.0070 	EXP 	expImg: image = 'images/NF - Tiang.jpg'
118.0070 	EXP 	fixation: autoDraw = True
118.4922 	EXP 	expImg: autoDraw = True
118.5093 	EXP 	fixation: autoDraw = False
121.4920 	EXP 	expImg: autoDraw = False
121.4920 	EXP 	fixation: autoDraw = False
121.4920 	EXP 	expImg: autoDraw = False
121.4920 	EXP 	expFeedback: text = 'Wrong'
121.4920 	EXP 	expFeedback: autoDraw = True
122.4766 	EXP 	New trial (rep=0, index=23): {'stimuli_images': 'images/ANF - girl 2.png', 'face': 'n'}
122.5491 	EXP 	expFeedback: autoDraw = False
122.5491 	EXP 	expFeedback: autoDraw = False
122.5491 	EXP 	expImg: image = 'images/ANF - girl 2.png'
122.5491 	EXP 	fixation: autoDraw = True
122.9923 	EXP 	expImg: autoDraw = True
123.0593 	EXP 	fixation: autoDraw = False
125.9918 	EXP 	expImg: autoDraw = False
125.9918 	EXP 	fixation: autoDraw = False
125.9918 	EXP 	expImg: autoDraw = False
125.9918 	EXP 	expFeedback: text = 'Wrong'
125.9918 	EXP 	expFeedback: autoDraw = True
126.9775 	EXP 	New trial (rep=0, index=24): {'stimuli_images': 'images/F - Elec-Plug.jpg', 'face': 'y'}
127.0481 	EXP 	expFeedback: autoDraw = False
127.0481 	EXP 	expFeedback: autoDraw = False
127.0481 	EXP 	expImg: image = 'images/F - Elec-Plug.jpg'
127.0481 	EXP 	fixation: autoDraw = True
127.4928 	EXP 	expImg: autoDraw = True
127.5598 	EXP 	fixation: autoDraw = False
130.4923 	EXP 	expImg: autoDraw = False
130.4923 	EXP 	fixation: autoDraw = False
130.4923 	EXP 	expImg: autoDraw = False
130.4923 	EXP 	expFeedback: text = 'Wrong'
130.4923 	EXP 	expFeedback: autoDraw = True
131.4766 	EXP 	New trial (rep=0, index=25): {'stimuli_images': 'images/F - Tiang.jpg', 'face': 'y'}
131.5071 	EXP 	expFeedback: autoDraw = False
131.5071 	EXP 	expFeedback: autoDraw = False
131.5071 	EXP 	expImg: image = 'images/F - Tiang.jpg'
131.5071 	EXP 	fixation: autoDraw = True
131.9925 	EXP 	expImg: autoDraw = True
132.0087 	EXP 	fixation: autoDraw = False
134.9934 	EXP 	expImg: autoDraw = False
134.9934 	EXP 	fixation: autoDraw = False
134.9934 	EXP 	expImg: autoDraw = False
134.9934 	EXP 	expFeedback: text = 'Wrong'
134.9934 	EXP 	expFeedback: autoDraw = True
135.9937 	EXP 	New trial (rep=0, index=26): {'stimuli_images': 'images/AF- Dance.png', 'face': 'y'}
136.0468 	EXP 	expFeedback: autoDraw = False
136.0468 	EXP 	expImg: image = 'images/AF- Dance.png'
136.0468 	EXP 	fixation: autoDraw = True
136.4924 	EXP 	expImg: autoDraw = True
136.5602 	EXP 	fixation: autoDraw = False
139.4920 	EXP 	expImg: autoDraw = False
139.4920 	EXP 	fixation: autoDraw = False
139.4920 	EXP 	expImg: autoDraw = False
139.4920 	EXP 	expFeedback: text = 'Wrong'
139.4920 	EXP 	expFeedback: autoDraw = True
